h2h_score,common_score,transitive_score,total_score,h2h_series,common_series,transitive_series,total_series,info_units,elo_radiant,elo_dire,elo_diff,elo_score,strength,confidence,period_days,decision_mode,confidence_label,radiant_win
0.0,0.0,0.0,0.23867512313490502,0,0,0,0,0,1467.5519859618203,1431.7507174915845,35.801268470235755,0.23867512313490502,0.23867512313490502,0.23867512313490502,30,elo_only,низкая,0
0.0,0.0,0.0,1.1503913792221905,0,0,0,0,0,1697.33274521797,1524.7740383346413,172.55870688332857,1.1503913792221905,1.0,1.0,30,elo_only,высокая,1
0.0,0.0,0.0,0.41177007372574737,0,0,0,0,0,1615.5522311476434,1553.7867200887813,61.7655110588621,0.41177007372574737,0.41177007372574737,0.41177007372574737,30,elo_only,низкая,1
0.0,0.0,0.0,-1.0085918402184462,0,0,0,0,0,1552.60244530699,1703.8912213397568,-151.28877603276692,-1.0085918402184462,1.0,1.0,30,elo_only,высокая,0
0.0,0.0,0.0,0.20526101122641194,0,0,0,0,0,1464.5447158900558,1433.755564206094,30.78915168396179,0.20526101122641194,0.20526101122641194,0.20526101122641194,30,elo_only,низкая,1
0.0,0.0,0.0,1.3031883032550877,0,0,0,0,0,1723.09415780856,1527.615912320297,195.47824548826316,1.3031883032550877,1.0,1.0,30,elo_only,высокая,1
0.0,0.0,0.0,1.0833549046020425,0,0,0,0,0,1709.491392511158,1546.9881568208516,162.50323569030638,1.0833549046020425,1.0,1.0,30,elo_only,высокая,1
0.0,0.0,0.0,-0.5437087631687154,0,0,0,0,0,1543.8607832120013,1625.4170976873086,-81.55631447530732,-0.5437087631687154,0.5437087631687154,0.5437087631687154,30,elo_only,средняя,1
0.0,0.0,0.0,-1.4126986923621614,0,0,0,0,0,1515.2602462892219,1727.165050143546,-211.9048038543242,-1.4126986923621614,1.0,1.0,30,elo_only,высокая,0
0.0,0.0,0.0,0.2312277916236629,0,0,0,0,0,1466.8788575253297,1432.1946887817803,34.684168743549435,0.2312277916236629,0.2312277916236629,0.2312277916236629,30,elo_only,низкая,0
0.0,0.0,0.0,-0.31991459953902146,0,0,0,0,0,1560.6453454842283,1608.6325354150815,-47.98718993085322,-0.31991459953902146,0.31991459953902146,0.31991459953902146,30,elo_only,низкая,1
0.0,0.0,0.0,0.09600776045290937,0,0,0,0,0,1471.5893240673354,1457.188159999399,14.401164067936406,0.09600776045290937,0.09600776045290937,0.09600776045290937,30,elo_only,низкая,0
0.0,0.0,0.0,-0.06498457734679959,0,0,0,0,0,1459.9802464789489,1469.7279330809688,-9.74768660201994,-0.06498457734679959,0.06498457734679959,0.06498457734679959,30,elo_only,низкая,1
2.5231489939148197,-0.8366419783926624,-0.0809190813534108,-0.5657564854885662,1,2,8,8,2.4,1642.014859749586,1714.7404703698594,-72.7256106202733,-0.48483740413515536,0.31086839613028433,0.26666666666666666,30,transitive,низкая,1
3.255412601030764,-0.8350613611774103,-0.0807662058148497,-0.347132143009091,2,2,8,8,2.4,1658.4034107617044,1698.3583013408406,-39.95489057913619,-0.2663659371942413,0.25256857146909095,0.26666666666666666,30,transitive,низкая,0
2.160046618231566,-0.7514091024601279,-0.2293008612418342,-0.1733470068116993,1,10,2,11,11.0,1516.3463333667078,1469.0744385375283,47.27189482917947,0.31514596552786317,0.6462258684831198,1.0,14,primary,средняя,0
-1.257116128439868,0.8336853093525736,0.08063311561326265,0.4926045174437381,2,2,8,8,2.4,1709.2787111885582,1647.4830009139869,61.79571027457132,0.4119714018304755,0.2913612046516635,0.26666666666666666,30,transitive,низкая,0
0.9175895504867964,0.8556600364746876,0.22870587513571058,0.9275743704585919,2,7,2,9,9.0,1473.2367951218412,1512.1772020689893,-38.940406947148176,-0.25960271298098786,0.8473531654556246,1.0,7,primary,высокая,1
2.5797079908573783,-0.8309671461182553,-0.08037021788930165,-0.28068582165780104,2,2,8,8,2.4,1663.384851939755,1693.43219250503,-30.047340565274908,-0.20031560376849938,0.23484955244208028,0.26666666666666666,30,transitive,низкая,1
0.0,0.0,0.0,-0.31073249345326226,0,0,0,0,0,1516.1712607440422,1562.7811347620316,-46.60987401798934,-0.31073249345326226,0.31073249345326226,0.31073249345326226,30,elo_only,низкая,0
0.0,0.0,0.0,-0.4720691254772343,0,0,0,0,0,1501.6537810703096,1572.4641498918947,-70.81036882158514,-0.4720691254772343,0.4720691254772343,0.4720691254772343,30,elo_only,низкая,1
0.0,0.0,0.0,-0.22408058457381988,0,0,0,0,0,1523.972749751617,1557.5848374376899,-33.61208768607298,-0.22408058457381988,0.22408058457381988,0.22408058457381988,30,elo_only,низкая,1
0.0,0.0,0.0,1.7249284334848258,0,0,0,0,0,1758.7392650227239,1500.0,258.7392650227239,1.7249284334848258,1.0,1.0,30,elo_only,высокая,1
0.0,0.0,0.0,-1.7728078573753236,0,0,0,0,0,1495.7445729951605,1761.665751601459,-265.92117860629855,-1.7728078573753236,1.0,1.0,30,elo_only,высокая,0
0.0,0.0,0.0,-0.4875462598355277,0,0,0,0,0,1500.0,1573.1319389753291,-73.13193897532915,-0.4875462598355277,0.4875462598355277,0.4875462598355277,30,elo_only,низкая,0
0.0,0.0,0.0,-0.6299195353715216,0,0,0,0,0,1487.184528188872,1581.6724584946003,-94.48793030572824,-0.6299195353715216,0.6299195353715216,0.6299195353715216,30,elo_only,средняя,0
0.0,0.0,0.0,-0.4849740941387775,0,0,0,0,0,1517.393503930525,1590.1396180513416,-72.74611412081663,-0.4849740941387775,0.4849740941387775,0.4849740941387775,30,elo_only,низкая,1
0.0,0.0,0.0,-0.18576676819677385,0,0,0,0,0,1539.8340533761752,1567.6990686056913,-27.865015229516075,-0.18576676819677385,0.18576676819677385,0.18576676819677385,30,elo_only,низкая,1
0.0027735793743735027,0.7990744649930136,0.0,1.16955613382816,2,5,0,7,7.0,1508.1247365525758,1434.214875148857,73.90986140371888,0.49273240935812584,0.778548302354176,0.7777777777777778,14,primary,высокая,0
0.0,0.1701837246549751,0.088215673928539,0.4471243224610946,0,13,7,13,13.0,1544.3452296075968,1502.804139936679,41.54108967091793,0.2769405978061195,0.7192331526562918,1.0,30,primary,средняя,0
0.0,0.0,0.0,1.3075076585016783,0,0,0,0,0,1658.8615850675176,1462.7354362922658,196.12614877525175,1.3075076585016783,1.0,1.0,30,elo_only,высокая,1
1.3283292393695192,-0.7971810046088443,0.0,-0.27930540510310636,3,5,0,8,8.0,1436.514310407507,1505.8909148563287,-69.37660444882158,-0.4625106963254772,0.6078147746941617,0.8888888888888888,14,primary,средняя,1
